ProdId,SaledQte,PurchasedQte,diff
2300,1.0,1.105263,0.1052630000000001
2303,1.027586,2.941747,1.9141609999999998
2304,1.203809,7.367816,6.164007000000001
2313,1.043478,2.573529,1.5300510000000003
2317,1.416666,2.133333,0.7166669999999999
2321,1.155963,2.0,0.8440369999999999
2322,1.137037,3.461538,2.3245009999999997
2363,1.3297783763171098,1.0,-0.3297783763171098
2366,1.025423,4.675,3.649577
2370,1.106508,5.528846,4.422338
2371,1.039383,5.585585,4.546202
2373,1.20853,5.333333,4.124803
2375,1.0,1.5,0.5
2389,1.021739,1.472222,0.45048299999999997
2390,1.49315,5.151515,3.658365
2391,1.707142,3.464788,1.757646
2414,1.3297783763171098,1.0,-0.3297783763171098
2428,1.0,1.608695,0.608695
2429,1.158319,8.674418,7.516098999999999
2430,1.163194,8.216867,7.053673000000001
2431,1.013157,2.625,1.611843
2432,1.0,2.0,1.0
2433,1.156462,3.122807,1.9663449999999998
2434,1.0,1.444444,0.44444400000000006
2435,1.438596,3.25,1.811404
2437,1.103139,1.673333,0.5701939999999999
2440,1.0,1.0,0.0
2443,1.0,1.25,0.25
2476,1.117346,4.6,3.4826539999999997
2483,3.051094,14.0,10.948906000000001
2484,1.066666,3.080357,2.0136909999999997
2485,1.005847,2.130952,1.1251050000000002
2486,1.0375,4.677777,3.6402769999999998
2512,1.0,2.0,1.0
2516,1.093023,2.8125,1.719477
2517,1.266666,2.333333,1.066667
2520,1.039473,1.863636,0.824163
2521,1.084745,1.352941,0.2681959999999999
2522,1.0,2.64,1.6400000000000001
2532,1.02,1.317073,0.2970729999999999
2535,1.0,1.275,0.2749999999999999
2537,1.3297783763171098,1.0,-0.3297783763171098
2543,1.0,1.1875,0.1875
2544,1.0,1.0,0.0
2549,1.3297783763171098,1.0,-0.3297783763171098
2554,1.0,1.0,0.0
2559,1.3297783763171098,1.0,-0.3297783763171098
2561,1.0,1.066666,0.06666599999999989
2568,1.126237,18.461538,17.335301
2570,1.282258,2.963636,1.6813780000000003
2571,1.111111,1.785714,0.6746030000000001
2572,1.034682,12.916666,11.881984
2573,1.130252,5.469387,4.339135000000001
2574,1.020942,12.393939,11.372997
2575,1.129629,4.738095,3.6084660000000004
2576,1.039772,3.09836,2.0585880000000003
2577,1.221374,2.677419,1.456045
2578,1.291666,2.735294,1.4436280000000001
2579,1.12556,2.954022,1.8284620000000003
2580,1.029629,2.846153,1.8165240000000002
2582,1.118518,3.568181,2.449663
2583,1.078947,1.954545,0.8755979999999999
2584,1.0,1.25,0.25
2585,5.521276,150.0,144.478724
2586,1.098901,2.641025,1.542124
2588,1.0,1.294117,0.29411699999999996
2589,1.3297783763171098,2.0,0.6702216236828902
2594,1.063829,1.130434,0.06660500000000003
2598,1.0,1.285714,0.285714
2602,1.128205,1.620689,0.49248400000000014
2604,1.066666,8.333333,7.266667
2606,3.0,12.0,9.0
2608,1.150819,3.279279,2.1284599999999996
2609,1.021052,3.37931,2.3582579999999997
2612,1.071428,2.142857,1.0714289999999997
2624,1.036269,4.533333,3.497064
2626,1.140625,1.704545,0.56392
2629,2.655555,17.857142,15.201587
2630,1.08,2.663043,1.583043
2631,1.062176,2.763157,1.700981
2632,1.3297783763171098,1.0,-0.3297783763171098
2633,1.0,1.25,0.25
2634,1.053956,2.921568,1.8676120000000003
2635,1.182089,7.90566,6.723571
2636,1.123809,1.704225,0.580416
2637,1.0,1.0625,0.0625
2638,1.0,1.0,0.0
2641,1.150442,2.528301,1.377859
2642,1.142857,2.380952,1.2380950000000002
2643,1.0,1.142857,0.142857
2645,1.050359,3.820512,2.7701529999999996
2650,1.571428,10.0,8.428571999999999
2676,1.0,1.444444,0.44444400000000006
2680,1.0,1.064516,0.06451600000000002
2683,1.042553,1.459459,0.416906
2685,1.036458,2.783783,1.747325
2686,1.0,1.25,0.25
2687,1.061904,5.4031,4.341196
2693,1.114285,1.592592,0.47830700000000004
2697,1.013698,1.357142,0.3434440000000001
2701,1.326445,36.488549,35.162104
2703,1.073529,1.16923,0.09570100000000004
2707,1.043956,1.818181,0.7742249999999999
2713,1.427631,11.578947,10.151316
2714,1.039285,2.92,1.880715
2715,1.067819,5.510204,4.442385
2716,1.064429,4.689655,3.625226
2719,1.0,1.555555,0.555555
2727,2.714285,3.705882,0.9915970000000001
2728,1.919402,8.675675,6.756273
2729,2.341085,6.01923,3.678145
2730,1.222222,1.222222,0.0
2731,1.257425,4.1875,2.930075
2732,1.097826,3.206896,2.10907
2733,1.213675,6.761904,5.548229
2734,1.06542,2.178571,1.1131509999999998
2740,1.018518,1.857142,0.838624
2757,1.0,1.8,0.8
2781,1.341232,3.7,2.3587680000000004
2784,1.077669,2.666666,1.5889970000000002
2786,1.0,1.55,0.55
2787,1.048,2.245901,1.1979009999999999
2796,1.199704,8.670212,7.470507999999999
2797,3.912002,61.0625,57.150498
2802,1.0,1.380952,0.38095199999999996
2803,1.0,1.333333,0.3333330000000001
2805,1.030612,1.147727,0.11711499999999986
2808,1.425357,10.420289,8.994932
2811,1.193033,18.651612,17.458579
2814,1.079661,10.460317,9.380656
2817,1.182741,7.261538,6.078797
2818,1.46134,8.071428,6.610087999999999
2819,1.142276,3.81081,2.668534
2820,1.11032,5.111111,4.000791
2821,6.843313,47.054794,40.211481
2824,2.276315,25.714285,23.43797
2830,1.427586,4.5,3.072414
2831,1.102803,1.830769,0.7279660000000001
2832,1.178947,3.65625,2.477303
2834,1.0,1.260869,0.260869
2835,1.0,1.636363,0.636363
2844,1.0,1.233333,0.233333
2860,1.0,1.75,0.75
2861,1.0,1.333333,0.3333330000000001
2865,1.032967,1.470588,0.43762100000000004
2866,1.0,1.756097,0.756097
2867,1.0,1.779411,0.7794110000000001
2868,1.0,1.851851,0.8518509999999999
2869,1.0,1.222222,0.22222199999999992
2887,1.0,1.6,0.6000000000000001
2891,1.0,1.214285,0.21428500000000006
2892,1.011363,2.043478,1.032115
2893,1.036585,1.627118,0.590533
2895,1.020586,9.067264,8.046678
2921,1.062706,2.286713,1.2240070000000003
2925,1.5,3.5,2.0
2926,1.515463,2.419354,0.9038909999999998
2929,1.064587,4.057377,2.99279
2931,1.106235,4.366071,3.259836
2932,1.03869,3.524752,2.486062
2936,1.107981,1.517241,0.40925999999999996
2937,1.011142,3.260869,2.249727
2942,1.037878,4.117647,3.0797689999999998
2946,1.105263,1.222222,0.11695899999999981
2948,2.215053,14.193548,11.978494999999999
2949,1.178403,5.808988,4.630585
2951,1.137546,3.584269,2.446723
2985,1.087378,1.984,0.896622
2986,1.022727,1.27027,0.24754300000000007
2987,1.11,4.461538,3.3515379999999997
2988,1.256172,3.550847,2.294675
2989,1.126436,2.092783,0.9663469999999998
2990,1.128526,3.62745,2.498924
2991,1.92405,11.072727,9.148677000000001
2996,1.264705,3.071428,1.806723
2998,1.083333,1.533333,0.44999999999999996
3000,6.040268,137.142857,131.102589
3001,3.030508,13.264705,10.234196999999998
3002,1.195979,7.966666,6.770687000000001
3006,2.044326,29.358974,27.314648
3012,5.5,6.0,0.5
3013,1.2375,4.277777,3.0402770000000006
3014,1.01875,4.337662,3.318912
3016,1.166666,4.666666,3.5
3018,1.064516,5.307692,4.243176
3019,1.085937,3.363636,2.277699
3024,1.049751,8.346153,7.296401999999999
3028,1.16055,5.840909,4.680359
3035,1.071428,6.8,5.728572
3040,2.0,3.0,1.0
3060,1.115702,1.851351,0.735649
3062,1.143564,2.70238,1.5588159999999998
3063,1.121621,1.393442,0.2718210000000001
3064,1.533333,2.0,0.46666699999999994
3066,1.89876,12.526315,10.627555000000001
3067,1.088235,1.904761,0.8165259999999999
3068,1.335937,4.461538,3.125601
3069,1.033898,1.127272,0.09337400000000007
3080,1.027247,3.423423,2.396176
3087,1.112195,2.505376,1.393181
3090,1.307692,1.2,-0.10769200000000012
3091,1.741116,7.306122,5.565006
3111,1.535714,8.544117,7.0084029999999995
3112,1.073825,2.253333,1.179508
3113,1.114285,3.529411,2.415126
3114,1.1875,3.636363,2.448863
3115,1.15909,2.58156,1.4224700000000001
3116,1.072368,2.576923,1.5045549999999999
3117,1.04878,3.661016,2.6122360000000002
3118,1.069343,2.348837,1.2794940000000001
3119,1.045454,2.215384,1.1699299999999997
3120,1.042857,1.659574,0.6167170000000002
3123,1.0,1.177777,0.17777700000000007
3125,1.117647,2.2,1.0823530000000001
3126,1.052631,1.466666,0.41403499999999993
3129,1.111111,1.5,0.38888900000000004
3130,1.228915,1.816666,0.5877509999999999
3131,1.032967,3.4,2.367033
3132,1.160493,2.065217,0.9047240000000001
3133,1.0,1.48387,0.48387
3134,1.185185,3.333333,2.148148
3155,1.070063,1.954545,0.884482
3157,1.25,1.95238,0.70238
3159,1.154471,2.257575,1.103104
3168,1.0,1.355555,0.35555500000000007
3174,1.0,1.25,0.25
3177,2.333333,3.5,1.166667
3178,1.108433,3.454545,2.3461119999999998
3180,1.281195,5.481751,4.200556
3182,1.15,3.475409,2.325409
3183,1.052631,2.915254,1.862623
3189,1.125423,2.429629,1.3042059999999998
3212,1.0,1.0,0.0
3221,3.005747,12.390243,9.384496
3224,1.061611,1.965517,0.9039059999999999
3225,1.0,2.0,1.0
3226,1.017241,1.122807,0.10556600000000005
3227,1.0,1.0,0.0
3229,1.04054,2.162162,1.121622
3234,1.009345,1.594202,0.584857
3235,1.051282,2.142857,1.0915749999999997
3237,1.121359,3.60606,2.484701
3238,1.0,1.05,0.050000000000000044
3239,1.0,1.285714,0.285714
3240,1.126984,1.280701,0.1537170000000001
3241,1.016949,1.015873,-0.001076000000000077
3248,2.940487,94.705882,91.765395
3252,1.058823,4.951219,3.8923959999999997
3253,1.072691,7.278145,6.2054540000000005
3254,1.046204,3.914634,2.86843
3256,1.027027,1.538461,0.5114340000000002
3257,1.0,1.5,0.5
3259,1.0,2.04878,1.0487799999999998
3261,1.0,1.137931,0.13793100000000003
3265,1.0,1.0,0.0
3266,1.04054,2.0,0.95946
3270,1.117647,1.785714,0.668067
3271,1.117647,1.692307,0.57466
3272,1.173913,1.208333,0.03442000000000012
3276,1.0,1.17647,0.1764699999999999
3277,1.0,1.0,0.0
3279,1.3297783763171098,1.0,-0.3297783763171098
3281,1.0,1.08,0.08000000000000007
3289,1.175084,3.086956,1.9118719999999998
3290,1.591836,9.78125,8.189414
3292,1.767441,11.25,9.482559
3295,1.008064,1.252427,0.24436299999999989
3296,1.067567,2.824561,1.7569940000000002
3297,1.081694,7.978021,6.896327
3298,1.009803,2.018181,1.0083779999999998
3299,3.309523,8.941176,5.631653
3300,1.021505,1.324324,0.30281899999999995
3301,3.705882,7.8125,4.106618
3302,1.074074,4.307692,3.2336180000000003
3303,1.046178,4.103658,3.05748
3308,1.03409,2.042553,1.0084629999999999
3309,1.194117,8.933333,7.739215999999999
3323,1.155172,2.075757,0.9205849999999998
3324,1.089552,1.310344,0.22079199999999988
3327,1.0,1.0,0.0
3330,1.025,1.228571,0.20357100000000017
3335,1.3297783763171098,1.0,-0.3297783763171098
3339,1.0,1.058823,0.05882300000000007
3340,1.0,1.0,0.0
3347,1.0,1.0,0.0
3348,1.0,1.0,0.0
3350,1.0,1.0,0.0
3353,1.0,2.757575,1.757575
3355,1.0,2.333333,1.333333
3356,1.5,3.45,1.9500000000000002
3358,1.0,1.363636,0.36363600000000007
3360,1.320717,6.509615,5.188898
3362,1.083109,3.904761,2.8216520000000003
3363,1.025477,1.481818,0.4563410000000001
3364,1.047169,2.089285,1.0421159999999998
3365,1.052631,1.145454,0.09282299999999988
3366,1.125,1.1875,0.0625
3367,1.0,1.0,0.0
3368,1.119402,1.241935,0.122533
3410,1.079411,2.936507,1.8570960000000003
3411,1.071782,5.939597,4.867815
3412,1.0625,6.065217,5.002717
3427,1.0,1.444444,0.44444400000000006
3428,1.0,1.0,0.0
3429,1.0,1.17647,0.1764699999999999
3430,2.266666,10.0,7.733334
3431,1.043478,1.35,0.3065220000000002
3444,4.246753,5.965517,1.7187640000000002
3446,2.351063,11.032258,8.681195
3448,1.5625,2.25,0.6875
3502,1.842105,3.6,1.757895
3504,1.169444,4.515463,3.3460189999999996
3512,1.013698,1.886363,0.872665
3513,1.228464,2.896551,1.668087
3517,1.615384,4.285714,2.67033
3526,1.0,1.0,0.0
3532,2.76908,28.62745,25.85837
3535,1.042682,4.143712,3.1010299999999997
3536,1.283088,10.47826,9.195172000000001
3537,1.155555,2.547619,1.392064
3542,1.0,1.0,0.0
3543,1.130434,1.238095,0.107661
3544,1.134615,2.377777,1.243162
3557,1.19178,2.671641,1.479861
3558,1.101449,1.549019,0.44757
3560,1.2396,7.102803,5.8632029999999995
3563,1.157517,3.313333,2.155816
3564,1.351206,5.897727,4.546521
3565,1.133971,3.854838,2.720867
3569,1.064102,1.133333,0.06923099999999982
3571,1.0,1.333333,0.3333330000000001
3573,1.25,1.133333,-0.11666700000000008
3574,1.0,1.069565,0.0695650000000001
3575,1.0,1.203125,0.203125
3576,1.042662,5.657894,4.615232
3578,1.031539,4.014184,2.982645
3584,1.0,2.481481,1.481481
3585,1.594594,4.666666,3.0720720000000004
3589,1.375,2.2,0.8250000000000002
3593,1.021978,3.064516,2.0425379999999995
3594,1.02399,14.983606,13.959616
3602,1.0,1.0,0.0
3605,1.04065,1.160714,0.12006399999999995
3606,1.021739,1.90566,0.883921
3607,1.063291,3.286821,2.2235300000000002
3611,1.0,1.545454,0.5454540000000001
3612,1.0,1.818181,0.818181
3614,2.557692,10.129629,7.571937
3621,1.045454,1.5,0.4545459999999999
3626,1.083333,1.761363,0.6780299999999999
3630,1.0,1.206896,0.20689599999999997
3638,1.017241,1.771428,0.7541869999999999
3649,1.034482,1.523809,0.48932700000000007
3655,1.026548,2.490196,1.463648
3656,1.0,1.258064,0.25806400000000007
3660,1.090586,8.493333,7.402747
3661,1.0,1.489583,0.4895830000000001
3662,2.837837,16.451612,13.613775
3663,2.704678,27.878787,25.174108999999998
3665,5.623655,30.857142,25.233487
3666,1.0099,1.191011,0.18111100000000002
3674,1.0,1.391304,0.3913040000000001
3683,1.0,1.034482,0.0344819999999999
3685,1.247422,14.757009,13.509587
3686,1.5314,6.384615,4.8532150000000005
3690,1.025974,2.023255,0.9972809999999999
3692,1.04,1.181818,0.141818
3695,1.065217,1.457142,0.39192499999999986
3696,1.010204,1.388888,0.3786839999999998
3697,1.02439,1.16,0.13561
3698,1.030634,3.95,2.919366
3703,5.075268,27.583333,22.508065
3704,1.044444,1.672413,0.627969
3705,1.064516,1.577777,0.513261
3706,1.025974,2.277777,1.251803
3707,1.027777,1.147058,0.11928099999999997
3708,1.216,2.724137,1.5081369999999998
3712,1.069408,2.825503,1.756095
3713,5.127127,54.010416,48.883289
3745,1.066037,6.628571,5.562534
3747,1.0,1.111111,0.11111099999999996
3770,1.037279,16.821052,15.783773000000002
3772,1.024088,8.447513,7.423425000000001
3777,1.045454,1.728395,0.6829409999999998
3790,1.01282,1.928571,0.915751
3798,1.013245,1.702127,0.688882
3799,1.020618,1.728813,0.7081949999999999
3800,1.076923,1.227272,0.15034899999999984
3801,1.053459,3.6875,2.634041
3802,3.087649,15.934426,12.846777
3803,1.0,1.089285,0.08928500000000006
3814,1.333333,1.285714,-0.04761900000000008
3815,1.019704,4.188118,3.1684140000000003
3816,1.021834,2.619565,1.5977310000000002
3822,1.02439,1.419354,0.3949640000000001
3824,1.064606,2.536912,1.4723060000000001
3825,1.0,1.0,0.0
3829,1.008928,1.134615,0.12568699999999988
3837,2.376,12.0,9.624
3841,1.670534,59.074074,57.40354000000001
3846,1.037593,32.966666,31.929072999999995
3847,1.010101,1.862068,0.8519670000000001
3848,1.005747,1.577586,0.571839
3856,1.086956,1.083333,-0.003622999999999932
3863,1.080645,1.15,0.06935499999999983
3864,1.028571,1.171428,0.142857
3865,1.044018,12.324675,11.280657
3876,1.0,1.057142,0.057142000000000026
3877,1.0,1.0,0.0
3882,1.116279,2.261904,1.145625
3888,1.021739,2.296551,1.274812
3889,4.215909,13.241379,9.02547
3896,1.152941,4.8,3.6470589999999996
3900,1.131578,3.0,1.868422
3901,3.206521,17.5,14.293479
3906,1.047619,2.888888,1.841269
3907,1.133561,6.855172,5.721610999999999
3910,1.831858,3.627118,1.7952599999999999
3911,1.0,1.125,0.125
3912,1.034482,1.48,0.4455180000000001
3913,1.03891,3.241379,2.202469
3918,1.0,1.0,0.0
3926,1.3297783763171098,1.0,-0.3297783763171098
3928,1.3297783763171098,1.0,-0.3297783763171098
3931,1.033557,5.654545,4.620988
3936,1.0,1.357142,0.35714200000000007
3943,1.0,1.765625,0.765625
3944,1.014598,2.134328,1.11973
3947,1.019607,1.472222,0.452615
3960,1.081625,19.180232,18.098607
3966,1.025358,6.905454,5.880096
3968,1.03125,7.392857,6.361607
3969,1.0,2.5,1.5
3970,1.0,1.886363,0.886363
3977,1.007462,1.945205,0.937743
3978,1.0,1.75,0.75
3979,1.58445,10.651785,9.067335
3980,1.040268,2.045454,1.005186
3981,1.026315,2.103448,1.0771330000000001
3982,1.021276,2.911764,1.8904879999999997
3986,1.0,1.235294,0.2352939999999999
3987,1.0,1.147058,0.1470579999999999
4039,2.529411,2.928571,0.39915999999999974
4040,2.90909,5.128205,2.2191150000000004
4058,1.090909,1.272727,0.18181800000000004
4059,1.01923,1.279069,0.25983899999999993
4064,1.1,2.254901,1.1549009999999997
4065,1.275288,7.68421,6.4089220000000005
4066,1.405405,3.037037,1.6316320000000002
4069,1.0,1.0,0.0
4070,1.036144,2.472222,1.436078
4087,1.0,1.163265,0.163265
4089,1.01845,2.325203,1.306753
4090,1.01415,3.774011,2.759861
4091,1.0,1.797297,0.7972969999999999
4096,18.092369,109.523809,91.43144
4097,1.049413,7.968553,6.9191400000000005
4098,2.0,10.0,8.0
4143,1.214285,1.875,0.6607149999999999
4144,1.600746,16.666666,15.065919999999998
4152,1.13924,3.112903,1.9736630000000002
4154,1.358208,3.730769,2.372561
4155,1.25641,1.324324,0.06791400000000003
4156,1.0,1.12,0.1200000000000001
4166,1.096774,6.772727,5.675953
4168,1.016393,1.729729,0.713336
4170,1.0,1.6,0.6000000000000001
4174,1.021276,1.148936,0.12765999999999988
4175,1.023255,2.182692,1.1594369999999998
4176,1.048338,2.503546,1.455208
4178,2.395271,187.553191,185.15792
4183,1.382084,53.333333,51.951249000000004
4187,4.722408,122.916666,118.194258
4188,1.360287,27.245614,25.885327
4193,1.72043,13.722222,12.001792
4196,1.678102,19.788235,18.110133
4208,1.0,2.0,1.0
4211,1.264119,9.734177,8.470058000000002
4213,1.053763,3.294117,2.240354
4214,1.078125,2.0,0.921875
4216,1.0,1.222222,0.22222199999999992
4217,1.375,1.714285,0.33928500000000006
4219,1.272727,1.272727,0.0
4223,1.040662,7.319587,6.278925
4224,1.136752,2.581818,1.4450660000000002
4225,4.219888,97.029702,92.809814
4229,1.026905,2.807228,1.7803229999999999
4230,1.0,2.333333,1.333333
4234,1.0,1.466666,0.466666
4237,1.076923,2.259259,1.182336
4238,1.168421,6.833333,5.664911999999999
4285,1.0,1.230769,0.230769
4288,1.064516,3.058823,1.9943069999999998
4292,1.461147,41.944444,40.483297
4302,1.046875,4.371794,3.3249190000000004
4303,1.118598,6.304347,5.1857489999999995
4304,1.136363,1.177777,0.04141400000000006
4305,2.393442,6.4,4.006558
4311,1.066666,1.888888,0.822222
4312,1.08526,12.492063,11.406803
4323,2.90909,10.0,7.09091
4326,1.0,1.043478,0.043477999999999906
4327,1.0,1.190476,0.1904760000000001
4340,2.488265,88.0,85.511735
4341,2.774086,16.132075,13.357989
4343,1.055555,1.760869,0.705314
4346,1.155555,1.931034,0.7754789999999998
4352,1.066115,3.088888,2.022773
4354,1.009433,1.329411,0.3199779999999999
4356,1.0,1.272727,0.27272699999999994
4359,1.0,2.117647,1.1176469999999998
4364,1.047619,1.339622,0.292003
4367,1.076923,1.071428,-0.005495000000000028
4368,1.014134,3.252747,2.238613
4370,1.0,1.931034,0.9310339999999999
4372,1.015625,1.971428,0.955803
4373,1.0,1.689655,0.6896549999999999
4374,1.0,1.777777,0.7777769999999999
4375,1.0,1.956521,0.956521
4376,1.0,2.666666,1.6666660000000002
4380,1.065934,3.089947,2.024013
4383,1.0,1.105263,0.1052630000000001
4386,1.016129,1.240384,0.22425499999999987
4389,1.108108,1.571428,0.46331999999999995
4390,1.666666,2.5,0.833334
4406,1.0,1.816326,0.8163260000000001
4407,2.0,2.0,0.0
4408,1.0,1.75,0.75
4409,1.047619,1.368421,0.32080200000000003
4417,1.0,1.133333,0.13333299999999992
4418,1.159574,1.847457,0.6878829999999998
4420,1.11875,3.285714,2.166964
4421,1.294117,5.207547,3.91343
4422,1.016666,1.236363,0.21969700000000003
4425,1.134529,2.76344,1.6289110000000002
4426,1.085561,3.013888,1.9283270000000001
4429,1.0,2.173913,1.1739130000000002
4431,1.077868,4.387096,3.3092279999999996
4432,1.100671,1.78125,0.680579
4433,1.107843,2.127272,1.0194290000000001
4435,1.127118,3.805555,2.6784369999999997
4436,1.133333,1.384615,0.251282
4437,1.015625,1.642857,0.627232
4438,1.18,2.068965,0.888965
4439,1.170731,2.291666,1.1209350000000002
4441,1.076923,2.666666,1.5897430000000001
4442,1.104166,1.318181,0.21401500000000007
4447,1.102564,2.069767,0.967203
4449,1.086956,1.790697,0.703741
4450,1.077399,2.594202,1.5168030000000001
4462,1.0,1.28,0.28
4464,1.0,1.703703,0.703703
4468,1.043478,1.227272,0.183794
4469,1.017897,3.949152,2.931255
4470,1.008196,1.884057,0.875861
4539,1.033613,2.608247,1.574634
4570,1.964912,11.578947,9.614035
4571,1.091666,1.30097,0.20930399999999993
4589,1.237762,4.2,2.962238
4590,1.082191,2.175675,1.0934840000000001
4591,1.143589,3.19178,2.048191
4592,1.434426,28.461538,27.027112000000002
4597,1.411764,1.444444,0.03268000000000004
4599,1.166666,1.0,-0.16666599999999998
4600,1.0,1.0,0.0
4601,1.05,1.157894,0.10789399999999993
4602,1.5,2.0,0.5
4603,1.014084,2.0,0.985916
4605,5.023529,19.294117,14.270588
4607,6.879227,31.463414,24.584187
4611,1.064516,1.5,0.435484
4613,1.029411,1.506849,0.47743800000000003
4614,1.0,1.288135,0.28813500000000003
4618,1.0,1.545454,0.5454540000000001
4619,1.104166,2.581395,1.4772290000000001
4620,1.261111,7.36923,6.108119
4626,1.096774,1.301886,0.20511200000000018
4632,1.0,1.0,0.0
4647,1.037894,6.826666,5.788772
4649,1.052631,1.142857,0.09022599999999992
4651,1.038167,1.893333,0.8551659999999999
4652,1.220588,3.222222,2.001634
4653,1.053475,2.148936,1.095461
4654,1.064,2.057971,0.9939710000000002
4656,1.059859,2.942857,1.882998
4657,1.23913,1.35,0.11087000000000002
4658,1.0,1.76,0.76
4660,1.045454,2.4375,1.392046
4661,1.0,1.2,0.19999999999999996
4663,1.057142,1.225806,0.16866399999999993
4664,1.032258,3.956896,2.924638
4665,1.0343,3.913461,2.879161
4667,1.97159,13.2,11.22841
4668,1.3125,3.181818,1.8693179999999998
4669,1.03125,1.259259,0.2280089999999999
4670,1.0,1.47826,0.4782599999999999
4671,1.013333,2.666666,1.6533330000000002
4673,1.0,1.384615,0.38461499999999993
4674,1.028571,1.777777,0.749206
4675,1.0,1.186046,0.18604599999999993
4677,1.063414,3.709677,2.6462630000000003
4681,1.025316,1.605769,0.5804530000000001
4682,1.0,1.0,0.0
4683,1.0,1.0,0.0
4684,1.0,1.040816,0.04081599999999996
4686,1.102564,2.435582,1.333018
4687,1.016736,2.024793,1.0080569999999998
4688,1.015625,1.833333,0.8177080000000001
4689,1.04878,1.333333,0.28455300000000006
4695,1.0,1.5,0.5
4696,1.366666,1.645161,0.27849500000000016
4697,1.723112,54.047619,52.324507
4701,1.0,1.5,0.5
4703,1.13924,1.843137,0.703897
4705,1.0,3.823529,2.823529
4706,1.0,1.0625,0.0625
4712,1.148148,2.2,1.0518520000000002
4715,1.0,1.266666,0.26666600000000007
4716,1.035433,4.512396,3.4769629999999996
4717,3.431701,14.972375,11.540674
4718,1.0099,1.350649,0.34074899999999997
4726,1.034883,1.181818,0.14693500000000004
4732,1.0,1.0,0.0
4757,1.2,10.0,8.8
4762,1.102564,1.654545,0.5519809999999998
4763,1.234285,3.677419,2.4431339999999997
4764,2.053571,4.551282,2.497711
4766,1.137032,27.361111,26.224079
4772,1.0,1.0,0.0
4777,2.2,15.0,12.8
4783,3.230769,8.272727,5.041957999999999
4786,1.101694,1.731707,0.6300130000000002
4792,1.023376,4.693181,3.669805
4794,1.066666,1.4,0.333334
4800,1.191489,1.272727,0.08123799999999992
4802,1.0,1.189189,0.18918900000000005
4808,1.041046,11.756578,10.715532
4810,1.42735,2.646153,1.218803
4811,1.374034,6.939393,5.565359
4812,1.458128,4.08,2.6218719999999998
4813,1.467889,3.207547,1.739658
4815,3.723776,13.111111,9.387335
4816,2.38305,28.776,26.39295
4847,1.063291,2.457142,1.3938510000000002
4849,1.0,1.15,0.1499999999999999
4850,1.055555,3.087719,2.032164
4853,1.014705,1.543478,0.5287729999999999
4856,1.139705,3.02,1.880295
4857,2.02265,14.267716,12.245066
4858,1.0,1.791666,0.791666
4863,1.0,1.225806,0.22580599999999995
4869,1.116928,8.75,7.633072
4874,1.305555,1.529411,0.22385600000000005
4884,1.636363,14.8125,13.176137
